id,published,lastModified,description,severity,cvssScore,desc_length,num_keywords,num_digits,tfidf_access,tfidf_aka,tfidf_allow,tfidf_allows,tfidf_an,tfidf_and,tfidf_arbitrary,tfidf_as,tfidf_attack,tfidf_attacker,tfidf_attackers,tfidf_authentication,tfidf_before,tfidf_buffer,tfidf_by,tfidf_bypass,tfidf_cause,tfidf_cgi,tfidf_characters,tfidf_client,tfidf_code,tfidf_commands,tfidf_configuration,tfidf_could,tfidf_cross,tfidf_denial,tfidf_directory,tfidf_does,tfidf_dot,tfidf_earlier,tfidf_error,tfidf_execute,tfidf_explorer,tfidf_file,tfidf_files,tfidf_for,tfidf_from,tfidf_function,tfidf_gain,tfidf_get,tfidf_html,tfidf_http,tfidf_in,tfidf_information,tfidf_internet,tfidf_is,tfidf_javascript,tfidf_jsp,tfidf_local,tfidf_long,tfidf_malformed,tfidf_malicious,tfidf_message,tfidf_microsoft,tfidf_not,tfidf_obtain,tfidf_of,tfidf_on,tfidf_or,tfidf_other,tfidf_overflow,tfidf_page,tfidf_parameter,tfidf_password,tfidf_passwords,tfidf_php,tfidf_possibly,tfidf_privileges,tfidf_program,tfidf_properly,tfidf_read,tfidf_remote,tfidf_request,tfidf_root,tfidf_script,tfidf_scripting,tfidf_sensitive,tfidf_server,tfidf_service,tfidf_session,tfidf_site,tfidf_source,tfidf_sql,tfidf_such,tfidf_that,tfidf_the,tfidf_through,tfidf_to,tfidf_traversal,tfidf_url,tfidf_user,tfidf_users,tfidf_using,tfidf_via,tfidf_vulnerability,tfidf_web,tfidf_when,tfidf_which,tfidf_windows,tfidf_with
CVE-1999-0867,1999-08-11T04:00:00.000,2025-04-03T01:03:51.193,Denial of service in IIS 4.0 via a flood of HTTP requests with malformed headers.,MEDIUM,0.0,81,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201130119927896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30153057301813857,0.18325655291979964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141587872808161,0.0,0.0,0.0,0.0,0.0,0.4917190466323763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3128783713574861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18514972448587788,0.0,0.0,0.0,0.0,0.0,0.36702020898115095
CVE-1999-0753,1999-08-17T04:00:00.000,2025-04-03T01:03:51.193,The w3-msql CGI script provided with Mini SQL allows remote attackers to view restricted directories.,HIGH,0.0,101,1,1,0.0,0.0,0.0,0.15880731960747366,0.0,0.0,0.0,0.0,0.0,0.0,0.17763382847533193,0.0,0.0,0.0,0.0,0.0,0.0,0.4496622926848521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16590191823588585,0.0,0.0,0.46875516851969373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217826046071258,0.0,0.0,0.18840265163339948,0.0,0.14173925901853238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40734845416326365
CVE-1999-1565,1999-08-20T04:00:00.000,2025-04-03T01:03:51.193,Man2html 2.1 and earlier allows local users to overwrite arbitrary files via a symlink attack on a temporary file.,MEDIUM,0.0,114,1,3,0.0,0.0,0.0,0.12752355536421695,0.0,0.19142676285814209,0.21341486890764227,0.0,0.3970556456075007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31846802453543205,0.0,0.0,0.0,0.34673876509044654,0.2812857081122313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3740878441731271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3631453920363752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11381776538644042,0.0,0.0,0.0,0.36210904993214954,0.0,0.16501334242248972,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2000-1206,1999-08-20T04:00:00.000,2025-04-03T01:03:51.193,"Vulnerability in Apache httpd before 1.3.11, when configured for mass virtual hosting using mod_rewrite, or mod_vhost_alias in Apache 1.3.9, allows remote attackers to retrieve arbitrary files.",MEDIUM,0.0,193,1,7,0.0,0.0,0.0,0.12380129346197373,0.0,0.0,0.2071855410502255,0.0,0.0,0.0,0.13847785972463159,0.0,0.3525456071269006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730753106530223,0.26839869678790373,0.0,0.0,0.0,0.0,0.0,0.0,0.3171175442958093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052162601364674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12933202396584426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11049555929920894,0.0,0.0,0.0,0.0,0.44486477946565006,0.0,0.2815313652723016,0.0,0.3896841770098418,0.0,0.0,0.0
CVE-2000-0328,1999-08-24T04:00:00.000,2025-04-03T01:03:51.193,"Windows NT 4.0 generates predictable random TCP initial sequence numbers (ISN), which allows remote attackers to perform spoofing and session hijacking.",MEDIUM,0.0,152,1,2,0.0,0.0,0.0,0.17263391454875995,0.0,0.25914233121256863,0.0,0.0,0.0,0.0,0.193099557638629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18034620599982365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5744331065296436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15407981943206558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32666956702484296,0.6105764488487977,0.0
CVE-1999-1016,1999-08-27T04:00:00.000,2025-04-03T01:03:51.193,"Microsoft HTML control as used in (1) Internet Explorer 5.0, (2) FrontPage Express, (3) Outlook Express 5, and (4) Eudora, and possibly others, allows remote malicious web site or HTML emails to cause a denial of service (100% CPU consumption) via large HTML form fields such as text inputs in a table cell.",MEDIUM,0.0,307,1,10,0.0,0.0,0.0,0.06535056187046306,0.0,0.19619663950074803,0.0,0.3834091785757076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15084128712134987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14620365585207515,0.0,0.0,0.0,0.0,0.0,0.0,0.2006371329103877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879791122059143,0.0,0.16739574457740247,0.0,0.18827318290521444,0.0,0.0,0.0,0.0,0.0,0.0,0.2265573703184831,0.0,0.2042070530661624,0.0,0.0,0.1122902218535399,0.0,0.16111345474791916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027516779232643,0.0,0.0,0.0,0.0,0.06827004950968604,0.0,0.0,0.0,0.0,0.0,0.0,0.14289941369374273,0.0,0.19663337343107293,0.0,0.0,0.238785854124451,0.0,0.0,0.0,0.0583269098606981,0.0,0.0,0.0,0.0,0.0,0.08456253131144058,0.0,0.11243333506723038,0.0,0.0,0.0,0.0
CVE-1999-0910,1999-09-10T04:00:00.000,2025-04-03T01:03:51.193,"Microsoft Site Server and Commercial Internet System (MCIS) do not set an expiration for a cookie, which could then be cached by a proxy and inadvertently used by a different user.",MEDIUM,0.0,180,1,0,0.0,0.0,0.0,0.0,0.21818569460450785,0.3082919685399029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42999352157872156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332996791873756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22262564614703614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958415104806138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32087906571539215,0.26461422292609554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18692834374749304,0.0,0.0,0.30897822679310566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883263968990627,0.0,0.0,0.0,0.0,0.0,0.0,0.1943133015145194,0.0,0.0
CVE-1999-0687,1999-09-13T04:00:00.000,2025-04-03T01:03:51.193,"The ToolTalk ttsession daemon uses weak RPC authentication, which allows a remote attacker to execute commands.",HIGH,0.0,111,1,0,0.0,0.0,0.0,0.16330182059045167,0.0,0.0,0.0,0.0,0.0,0.4663699937962663,0.0,0.5634161695656379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390346343069082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32039979103794297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17059720770007522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19373474781797687,0.0,0.14575070660520512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090107477785547,0.0,0.0
CVE-1999-0750,1999-09-13T04:00:00.000,2025-04-03T01:03:51.193,"Hotmail allows Javascript to be executed via the HTML STYLE tag, allowing remote attackers to execute commands on the user's Hotmail account.",MEDIUM,0.0,141,2,0,0.0,0.0,0.0,0.12841477686322586,0.0,0.0,0.0,0.0,0.0,0.0,0.14363826871080054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30695456035548496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519510653610395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512908603002494,0.0,0.0,0.0,0.0,0.0,0.44959291387633943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36568329948198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13415161129915462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046923092681489,0.0,0.22922640297201044,0.0,0.0,0.3605615681636221,0.0,0.0,0.16616656809887725,0.0,0.0,0.0,0.0,0.0,0.0
CVE-1999-0890,1999-09-16T04:00:00.000,2025-04-03T01:03:51.193,iHTML Merchant allows remote attackers to obtain sensitive information or execute commands via a code parsing error.,HIGH,0.0,116,1,0,0.0,0.0,0.0,0.1163430764614726,0.0,0.0,0.0,0.0,0.0,0.0,0.13013547574212103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188223196639168,0.27809913125241553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42270485068422187,0.22826626948914008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489248184517904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717512175090675,0.0,0.0,0.28682897970891374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12154061668020426,0.0,0.0,0.0,0.0,0.4114854410830502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383892562600448,0.0,0.0,0.0,0.0,0.0,0.15054599018817724,0.0,0.0,0.0,0.0,0.0,0.0
CVE-1999-0953,1999-09-16T04:00:00.000,2025-04-03T01:03:51.193,WWWBoard stores encrypted passwords in a password file that is under the web root and thus accessible by remote attackers.,HIGH,0.0,122,0,0,0.0,0.0,0.0,0.0,0.0,0.17454674612180068,0.0,0.0,0.0,0.0,0.13006327181541952,0.0,0.0,0.0,0.24345094165275255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161633321129665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14892397038487634,0.0,0.0,0.32558333808979634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38526474286671647,0.4351064828814198,0.0,0.0,0.0,0.0,0.0,0.0,0.12147318149600111,0.0,0.4248726579965603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27043756733978974,0.13794819095251074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000530981727889,0.0,0.0,0.0,0.0
CVE-1999-1469,1999-09-30T04:00:00.000,2025-04-03T01:03:51.193,"Buffer overflow in w3-auth CGI program in miniSQL package allows remote attackers to execute arbitrary commands via an HTTP request with (1) a long URL, or (2) a long User-Agent MIME header.",HIGH,0.0,190,2,3,0.0,0.0,0.0,0.09031539720333337,0.19189696076131824,0.0,0.1511457910614331,0.0,0.0,0.0,0.10102223131246267,0.0,0.0,0.2285448492131395,0.0,0.0,0.0,0.2557276873104704,0.0,0.0,0.0,0.21588421300928298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17719970473586252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903262663203039,0.23134327737875215,0.0,0.0,0.0,0.0,0.0,0.0,0.4581119144264576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22266106432569663,0.0,0.23888452957191514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874865796268167,0.0,0.0,0.09435017025225217,0.1999143827572773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08060861117236853,0.0,0.22457307704712043,0.2535865578743977,0.0,0.0,0.11686660964064262,0.0,0.0,0.0,0.0,0.0,0.23166336116529745
CVE-1999-0933,1999-10-01T04:00:00.000,2025-04-03T01:03:51.193,TeamTrack web server allows remote attackers to read arbitrary files via a .. (dot dot) attack.,MEDIUM,0.0,95,0,0,0.0,0.0,0.0,0.12187525306290671,0.0,0.0,0.203962249023088,0.0,0.37946916669834724,0.0,0.13632348843538575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901785868468759,0.0,0.0,0.0,0.0,0.0,0.26882693759004583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936843676240808,0.12731993914762035,0.0,0.0,0.0,0.0,0.0,0.22185576378433583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10877652305026095,0.0,0.0,0.0,0.0,0.0,0.1577045339510677,0.0,0.20968207115321913,0.0,0.0,0.0,0.0
CVE-1999-1523,1999-10-04T04:00:00.000,2025-04-03T01:03:51.193,"Buffer overflow in Sambar Web Server 4.2.1 allows remote attackers to cause a denial of service, and possibly execute arbitrary commands, via a long HTTP GET request.",HIGH,0.0,166,1,3,0.0,0.0,0.0,0.10283028137490949,0.0,0.15435946583492355,0.17208986180383878,0.0,0.0,0.0,0.11502074721095643,0.0,0.0,0.26021400424628827,0.0,0.0,0.23735147110728289,0.0,0.0,0.0,0.0,0.2457990005642817,0.0,0.0,0.0,0.23005407511430154,0.0,0.0,0.0,0.0,0.0,0.20175403155805535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146243679931062,0.0,0.216699523279409,0.13170010343581154,0.0,0.0,0.0,0.0,0.0,0.0,0.2607959358004818,0.0,0.0,0.0,0.0,0.0,0.0,0.17669067837149569,0.0,0.0,0.0,0.2719864403263267,0.0,0.0,0.0,0.0,0.0,0.3190334022132954,0.0,0.0,0.0,0.0,0.10742414754559285,0.22761625222707263,0.0,0.0,0.0,0.0,0.1871872266210875,0.2248547908059943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091778438945839,0.0,0.0,0.0,0.0,0.0,0.1330606599185222,0.0,0.17691586958043173,0.0,0.0,0.0,0.0
CVE-1999-1357,1999-10-05T04:00:00.000,2025-04-03T01:03:51.193,"Netscape Communicator 4.04 through 4.7 (and possibly other versions) in various UNIX operating systems converts the 0x8b character to a ""<"" sign, and the 0x9b character to a "">"" sign, which could allow remote attackers to attack other clients via cross-site scripting (CSS) in CGI programs that do not filter these characters.",HIGH,0.0,326,0,9,0.0,0.0,0.20680384630014526,0.0,0.0,0.2198922377984925,0.0,0.0,0.22804923705432892,0.0,0.08192620180650308,0.0,0.0,0.0,0.0,0.0,0.0,0.20738799614618397,0.266111932232591,0.0,0.0,0.0,0.0,0.23772923005792015,0.24371429528572686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876129222535922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18873866195121813,0.0,0.0,0.0,0.0,0.4497380612981448,0.0,0.0,0.0,0.0,0.0,0.0,0.2272389592879638,0.0,0.0,0.0,0.0,0.07651534704926231,0.0,0.0,0.0,0.23772923005792015,0.0,0.0,0.0,0.0,0.22038171815608706,0.0,0.0,0.0,0.17034726567068184,0.17378574555399687,0.24267632693280575,0.19611398185682427,0.0,0.0,0.0,0.0,0.0,0.09477554911895862,0.0,0.0,0.0,0.13859584765183558,0.0,0.0
CVE-1999-1347,1999-10-07T04:00:00.000,2025-04-03T01:03:51.193,"Xsession in Red Hat Linux 6.1 and earlier can allow local users with restricted accounts to bypass execution of the .xsession file by starting kde, gnome or anotherlevel from kdm.",MEDIUM,0.0,179,1,2,0.0,0.0,0.3044826488780161,0.0,0.0,0.1618765130108525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257789984607107,0.3668715519722454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693066139108963,0.0,0.0,0.0,0.29321324448308844,0.0,0.0,0.3419701959179193,0.0,0.0,0.0,0.0,0.0,0.13811367765522772,0.0,0.0,0.0,0.0,0.0,0.31634048902226064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18529521815583153,0.0,0.26586066224264254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12793462280852344,0.0,0.09624789504014028,0.0,0.0,0.0,0.30621084250443853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27660954016941036
CVE-1999-1522,1999-10-07T04:00:00.000,2025-04-03T01:03:51.193,"Vulnerability in htmlparse.pike in Roxen Web Server 1.3.11 and earlier, possibly related to recursive parsing and referer tags in RXML.",MEDIUM,0.0,135,1,4,0.0,0.0,0.0,0.0,0.0,0.4168133097510798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467167008796741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334401331727764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43073927335263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2527286779888835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239136022332216,0.0,0.0,0.0,0.0,0.0,0.0,0.31571916404406625,0.23886092358654165,0.0,0.0,0.0,0.0
CVE-1999-1082,1999-10-08T04:00:00.000,2025-04-03T01:03:51.193,"Directory traversal vulnerability in Jana proxy web server 1.40 allows remote attackers to ready arbitrary files via a ""......"" (modified dot dot) attack.",MEDIUM,0.0,154,0,3,0.0,0.0,0.0,0.10820421346543425,0.0,0.0,0.18108331410637496,0.0,0.3369031996658497,0.0,0.1210317556050647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29270065494038117,0.0,0.6127595985536493,0.0,0.0,0.0,0.0,0.0,0.2386719749023883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385827784875189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11303815604653027,0.0,0.0,0.0,0.0,0.0,0.19696967037817364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965747994310458,0.3381158926363448,0.0,0.0,0.0,0.0,0.14001443793762058,0.2460626952536333,0.18616153006243596,0.0,0.0,0.0,0.0
CVE-1999-1083,1999-10-08T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in Jana proxy web server 1.45 allows remote attackers to ready arbitrary files via a .. (dot dot) attack.,MEDIUM,0.0,139,0,3,0.0,0.0,0.0,0.10820421346543425,0.0,0.0,0.18108331410637496,0.0,0.3369031996658497,0.0,0.1210317556050647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29270065494038117,0.0,0.6127595985536493,0.0,0.0,0.0,0.0,0.0,0.2386719749023883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385827784875189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11303815604653027,0.0,0.0,0.0,0.0,0.0,0.19696967037817364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965747994310458,0.3381158926363448,0.0,0.0,0.0,0.0,0.14001443793762058,0.2460626952536333,0.18616153006243596,0.0,0.0,0.0,0.0
CVE-1999-1343,1999-10-13T04:00:00.000,2025-04-03T01:03:51.193,HTTP server for Xerox DocuColor 4 LP allows remote attackers to cause a denial of service (hang) via a long URL that contains a large number of . characters.,MEDIUM,0.0,157,1,1,0.0,0.0,0.0,0.11439418194932725,0.0,0.0,0.0,0.0,0.0,0.0,0.12795554099892015,0.0,0.0,0.0,0.0,0.0,0.26404311073306064,0.0,0.41562400678004247,0.0,0.0,0.0,0.0,0.0,0.0,0.25592507746682974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24800426955755883,0.0,0.0,0.0,0.0,0.0,0.2410687237544186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29012405035473093,0.0,0.0,0.0,0.0,0.0,0.0,0.39312127400850905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11950465675843572,0.0,0.0,0.0,0.0,0.0,0.20823758696732914,0.250141101509375,0.0,0.0,0.0,0.0,0.0,0.2660550111679741,0.0,0.0,0.10209949154488317,0.0,0.28444599959862016,0.0,0.0,0.0,0.14802415336705463,0.0,0.0,0.0,0.0,0.0,0.0
CVE-1999-0943,1999-10-15T04:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in OpenLink 3.2 allows remote attackers to gain privileges via a long GET request to the web configurator.,HIGH,0.0,122,0,2,0.0,0.0,0.0,0.12089911929137111,0.0,0.0,0.0,0.0,0.0,0.0,0.13523163461296422,0.0,0.0,0.30593754602263956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3724681170136138,0.3699086347852004,0.0,0.0,0.1548418063539127,0.0,0.0,0.0,0.0,0.0,0.0,0.3066217317649051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31977857742856824,0.0,0.0,0.0,0.0,0.0,0.0,0.3939907186469541,0.0,0.0,0.0,0.12630019732745199,0.2676118752444665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14342987911978491,0.0,0.21581060151015413,0.0,0.0,0.0,0.0,0.0,0.1564414332177756,0.0,0.20800266745317067,0.0,0.0,0.0,0.0
CVE-1999-0951,1999-10-22T04:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in OmniHTTPd CGI program imagemap.exe allows remote attackers to execute commands.,HIGH,0.0,98,1,0,0.0,0.0,0.0,0.14603297003798438,0.0,0.0,0.0,0.0,0.0,0.0,0.16334508771754258,0.0,0.0,0.3695392386121981,0.0,0.0,0.0,0.41349177277952165,0.0,0.0,0.0,0.3490679749664533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865181350437201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18703203960826698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862576972448496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4648434305664111,0.0,0.0,0.15255688412138588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13033785228930558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
